State,LGA,Ward,PU-Code,PU-Name,Address,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Latitude,Longitude
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-020,"OPEN SPACE AT ANFAANI/JULIUS ADENIYI STREET BEHIND MOBILE FILL. STATION, AJILOSUN","OPEN SPACE AT ANFAANI/JULIUS ADENIYI STREET BEHIND MOBILE FILL. STATION, AJILOSUN ADO 'D' IJIGBO ADO EKITI EKITI",9,16,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,2,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/020/020-1677423607.pdf,7.5715398,5.2115335
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-021,"OPEN SPACE AT OMOJU AREA/ OPP. OLD SURE FUNDATION, MOFERERE","OPEN SPACE AT OMOJU AREA/ OPP. OLD SURE FUNDATION, MOFERERE ADO 'D' IJIGBO ADO EKITI EKITI",19,36,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,13,1,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/021/021-1677423763.pdf,7.5970388,5.2261357
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-023,PREMISES OF MOFERERE COMMUNITY PRY. SCH. AGRIC OLOPE  I,PREMISES OF MOFERERE COMMUNITY PRY. SCH. AGRIC OLOPE  I ADO 'D' IJIGBO ADO EKITI EKITI,10,18,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,1,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/023/023-1677427395.pdf,7.603626,5.2297872
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-024,PREMISES OF MOFERERE COMMUNITY PRY. SCH. AGRIC OLOPE  II,PREMISES OF MOFERERE COMMUNITY PRY. SCH. AGRIC OLOPE  II ADO 'D' IJIGBO ADO EKITI EKITI,4,10,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,0,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/024/024-1677427822.pdf,7.603626,5.2297872
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-025,"OPEN SPACE INFRONT OF BEDC, AJILOSUN","OPEN SPACE INFRONT OF BEDC, AJILOSUN ADO 'D' IJIGBO ADO EKITI EKITI",9,11,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,1,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/025/025-1677422782.pdf,7.6015333,5.2210447
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-026,OPEN SPACE AT OPP.  STRIVE FILLING STATION/MUGBAGBA,OPEN SPACE AT OPP.  STRIVE FILLING STATION/MUGBAGBA ADO 'D' IJIGBO ADO EKITI EKITI,9,12,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,0,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/026/026-1677426560.pdf,7.5964081,5.2214477
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-027,"OPEN SPACE AT EGBEDI I, OSHO AREA, MUGBAGBA AREA","OPEN SPACE AT EGBEDI I, OSHO AREA, MUGBAGBA AREA ADO 'D' IJIGBO ADO EKITI EKITI",6,7,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/027/027-1677426255.pdf,7.5964081,5.2214477
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-029,"OPEN SPACE AT ADISATU ADU/BACK OF BOLINGO HOTEL, OKE BOLA","OPEN SPACE AT ADISATU ADU/BACK OF BOLINGO HOTEL, OKE BOLA ADO 'D' IJIGBO ADO EKITI EKITI",18,23,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,10,2,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20325/pu/125577/125577-1677498321.pdf,7.6146335,5.220164
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-030,OPEN SPACE AT THE BACK OF OLO MOTORS FALANA JUNCTION,OPEN SPACE AT THE BACK OF OLO MOTORS FALANA JUNCTION ADO 'D' IJIGBO ADO EKITI EKITI,210,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,132,28,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20325/pu/125578/125578-1677519407.pdf,7.5929245,5.2191226
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-031,"OPEN SPACE AT LAFARGE CEMENT DEPORT, UREJE AREA","OPEN SPACE AT LAFARGE CEMENT DEPORT, UREJE AREA ADO 'D' IJIGBO ADO EKITI EKITI",10,19,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,7,0,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/031/031-1677421286.pdf,7.6105868,5.2569285
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-032,OPEN SPACE AT FOLORUNSO AREA/IRANLOWO OLUWA COMM.,OPEN SPACE AT FOLORUNSO AREA/IRANLOWO OLUWA COMM. ADO 'D' IJIGBO ADO EKITI EKITI,67,92,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,4,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20325/pu/125580/125580-1677486030.pdf,7.5964081,5.2214477
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-033,"MUSLIM COMMUNITY PILOT NUR, & PRY. SCH. AJILOSUN AREA","MUSLIM COMMUNITY PILOT NUR, & PRY. SCH. AJILOSUN AREA ADO 'D' IJIGBO ADO EKITI EKITI",12,18,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,2,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/033/033-1677428147.pdf,7.6090671,5.2216108
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-034,"OPEN SPACE AT ALHAJI BADMUS JUNCTION, OKE ONIYO","OPEN SPACE AT ALHAJI BADMUS JUNCTION, OKE ONIYO ADO 'D' IJIGBO ADO EKITI EKITI",169,654,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,124,11,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/034/034-1677423352.pdf,7.642,5.2086
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-035,OPEN SPACE AT ALADESANMI AREA/ EKUTE POLICE STATION,OPEN SPACE AT ALADESANMI AREA/ EKUTE POLICE STATION ADO 'D' IJIGBO ADO EKITI EKITI,28,48,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,11,5,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/035/035-1677428793.pdf,7.607037,5.2155715
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-036,OPEN SPACE AT OLANIPEKUN AREA/ST. PAUL C.A.C AJILOSUN,OPEN SPACE AT OLANIPEKUN AREA/ST. PAUL C.A.C AJILOSUN ADO 'D' IJIGBO ADO EKITI EKITI,37,263,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,21,4,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/036/036-1677427056.pdf,7.6015333,5.2210447
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-037,OPEN SPACE AT OLUJODA /  OLU OWOLABI JUNCTION,OPEN SPACE AT OLUJODA /  OLU OWOLABI JUNCTION ADO 'D' IJIGBO ADO EKITI EKITI,50,84,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,25,8,14,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/037/037-1677420501.pdf,7.5850965,5.2212405
EKITI,ADO EKITI,ADO 'D' IJIGBO,13-01-04-038,OPEN SPACE AT OPPOSITE NIKKY CHOICE FILLING STATION/OMOLAYO AREA,OPEN SPACE AT OPPOSITE NIKKY CHOICE FILLING STATION/OMOLAYO AREA ADO 'D' IJIGBO ADO EKITI EKITI,51,84,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,13,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/038/038-1677419351.pdf,7.5768541,5.2126791
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-017,OPEN SPACE AT ARANISIN AREA ODO OTU,OPEN SPACE AT ARANISIN AREA ODO OTU ADO 'E' IJOKA ADO EKITI EKITI,25,44,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,17,1,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/017/017-1677420983.pdf,7.6227063,5.22471
EKITI,ADO EKITI,ADO 'E' IJOKA,13-01-05-018,OPEN SPACE AT MARY IMMACULATE FIRST GATE,OPEN SPACE AT MARY IMMACULATE FIRST GATE ADO 'E' IJOKA ADO EKITI EKITI,16,29,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,0,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/018/018-1677410813.pdf,7.6210652,5.2247338
EKITI,ADO EKITI,ADO 'M' FARM SETTLEMENT,13-01-13-027,"OPEN SPACE AT SHILO JUNCTION, AJEBAMIDELE","OPEN SPACE AT SHILO JUNCTION, AJEBAMIDELE ADO 'M' FARM SETTLEMENT ADO EKITI EKITI",158,708,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,28,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/13/pu/027/027-1677411934.pdf,7.5749384,5.2113226
EKITI,ADO EKITI,ADO 'M' FARM SETTLEMENT,13-01-13-028,"OPEN SPACE AT PASTOR BELLO���������S AREA, /ESTATE JUNCTION RD 4, AJEBAMIDELE","OPEN SPACE AT PASTOR BELLO���������S AREA, /ESTATE JUNCTION RD 4, AJEBAMIDELE ADO 'M' FARM SETTLEMENT ADO EKITI EKITI",176,692,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,132,21,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/13/pu/028/028-1677403848.pdf,7.5749384,5.2113226
EKITI,ADO EKITI,ADO 'M' FARM SETTLEMENT,13-01-13-029,OPEN SPACE AT GOLDEN AVENUE COMMUNITY/ PASTORAL CENTRE,OPEN SPACE AT GOLDEN AVENUE COMMUNITY/ PASTORAL CENTRE ADO 'M' FARM SETTLEMENT ADO EKITI EKITI,8,21,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,6,2,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20334/pu/125684/125684-1677469545.pdf,7.612367,5.2371689
EKITI,ADO EKITI,ADO 'M' FARM SETTLEMENT,13-01-13-030,OPEN SPACE AT GOLDEN AVENUE COMMUNITY/ PASTORAL CENTRE,OPEN SPACE AT GOLDEN AVENUE COMMUNITY/ PASTORAL CENTRE ADO 'M' FARM SETTLEMENT ADO EKITI EKITI,8,21,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,1,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20334/pu/125684/125684-1677469545.pdf,7.612367,5.2371689
EKITI,ADO EKITI,ADO 'M' FARM SETTLEMENT,13-01-13-031,AT UNITY SECONDARY SCH. ERINFUN/UREJE II,AT UNITY SECONDARY SCH. ERINFUN/UREJE II ADO 'M' FARM SETTLEMENT ADO EKITI EKITI,64,428,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,35,9,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/13/pu/031/031-1677424328.pdf,7.6099352,5.2756271
EKITI,ADO EKITI,ADO 'M' FARM SETTLEMENT,13-01-13-033,"OPEN SPACE AT BASIC HEATH CENTRE, ERINFUN","OPEN SPACE AT BASIC HEATH CENTRE, ERINFUN ADO 'M' FARM SETTLEMENT ADO EKITI EKITI",46,61,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,23,3,17,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20334/pu/125688/125688-1677470050.pdf,7.6062195,5.2564004
EKITI,ADO EKITI,ADO 'M' FARM SETTLEMENT,13-01-13-034,OPEN SPACE AT AGO-KONA/OPP ABUAD HOSPITAL,OPEN SPACE AT AGO-KONA/OPP ABUAD HOSPITAL ADO 'M' FARM SETTLEMENT ADO EKITI EKITI,104,163,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,52,0,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20334/pu/125689/125689-1677470163.pdf,7.6014618,5.3090753
EKITI,ADO EKITI,ADO 'F' OKEYINMI,13-01-06-010,"OPEN SPACE AT AROTOLA���������S AREA,OKEYINMI","OPEN SPACE AT AROTOLA���������S AREA,OKEYINMI ADO 'F' OKEYINMI ADO EKITI EKITI",31,51,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,1,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/010/010-1677403936.pdf,7.626134,5.2231071
EKITI,ADO EKITI,ADO 'F' OKEYINMI,13-01-06-011,"OPEN SPACE AT INIGBEPA GBOIN,GBOIN AREA","OPEN SPACE AT INIGBEPA GBOIN,GBOIN AREA ADO 'F' OKEYINMI ADO EKITI EKITI",24,43,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,16,0,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/011/011-1677406670.pdf,7.624662,5.2305828
EKITI,ADO EKITI,ADO 'F' OKEYINMI,13-01-06-012,OPEN SPACE AT ODOGUN JUNCTION OKEYINMI,OPEN SPACE AT ODOGUN JUNCTION OKEYINMI ADO 'F' OKEYINMI ADO EKITI EKITI,21,26,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,13,1,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/012/012-1677407441.pdf,7.626134,5.2231071
EKITI,ADO EKITI,ADO 'G' OKE ILA,13-01-07-015,PREMISES OF MARY HILL BOY���������S HIGH SCH. OKE ILA,PREMISES OF MARY HILL BOY���������S HIGH SCH. OKE ILA ADO 'G' OKE ILA ADO EKITI EKITI,173,611,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,121,16,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20328/pu/125593/125593-1677523910.pdf,7.6258778,5.2489593
EKITI,ADO EKITI,ADO 'G' OKE ILA,13-01-07-016,OPEN SPACE OPPOSITE DIDE OLUWA INTERNATIONAL GROUP OF SCH. OKE ILA,OPEN SPACE OPPOSITE DIDE OLUWA INTERNATIONAL GROUP OF SCH. OKE ILA ADO 'G' OKE ILA ADO EKITI EKITI,21,27,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,12,0,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/016/016-1677424057.pdf,7.6258778,5.2489593
EKITI,ADO EKITI,ADO 'G' OKE ILA,13-01-07-017,"PREMISES OF COMMUNITY NUR & PRY SCH. ELEMI, AFAO ROAD","PREMISES OF COMMUNITY NUR & PRY SCH. ELEMI, AFAO ROAD ADO 'G' OKE ILA ADO EKITI EKITI",109,198,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,77,21,6,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20328/pu/125595/125595-1677524075.pdf,7.661971,5.2737809
EKITI,ADO EKITI,ADO 'G' OKE ILA,13-01-07-018,"OPEN SPACE AT IREWOLE JUNCTION OFF SUMMIT HOTEL, OKE ILA","OPEN SPACE AT IREWOLE JUNCTION OFF SUMMIT HOTEL, OKE ILA ADO 'G' OKE ILA ADO EKITI EKITI",203,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,125,41,20,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/018/018-1677424562.pdf,7.6470487,5.2497147
EKITI,ADO EKITI,ADO 'G' OKE ILA,13-01-07-019,"PREMISES OF STAFF NUR & PRY SCH. BALEMO, OKE ILA","PREMISES OF STAFF NUR & PRY SCH. BALEMO, OKE ILA ADO 'G' OKE ILA ADO EKITI EKITI",29,48,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,15,7,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20328/pu/125597/125597-1677524252.pdf,7.6533034,5.2464752
EKITI,ADO EKITI,ADO 'G' OKE ILA,13-01-07-020,"OPEN SPACE BESIDE RIGHT STEP VILLA, ONANLA JUNCTION, ONANLA","OPEN SPACE BESIDE RIGHT STEP VILLA, ONANLA JUNCTION, ONANLA ADO 'G' OKE ILA ADO EKITI EKITI",46,71,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,30,7,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20328/pu/125598/125598-1677524420.pdf,7.6606229,5.2736679
EKITI,ADO EKITI,ADO 'G' OKE ILA,13-01-07-021,"PREMISES OF SURAJUDEEN N/P SCHOOL, IRASA COMMUNITY, IRASA","PREMISES OF SURAJUDEEN N/P SCHOOL, IRASA COMMUNITY, IRASA ADO 'G' OKE ILA ADO EKITI EKITI",50,66,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,23,4,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20328/pu/125599/125599-1677524577.pdf,7.697,5.25636
EKITI,ADO EKITI,ADO 'G' OKE ILA,13-01-07-022,"OPEN SPACE AT ALHAJI BABATUNDE ADEYANJU, OPPOSITE EBENEZER ANGLICAN CHURCH, OKE ILA","OPEN SPACE AT ALHAJI BABATUNDE ADEYANJU, OPPOSITE EBENEZER ANGLICAN CHURCH, OKE ILA ADO 'G' OKE ILA ADO EKITI EKITI",197,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,114,54,17,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/022/022-1677425458.pdf,7.6232332,5.2390362
EKITI,ADO EKITI,ADO 'H' EREGURU,13-01-08-022,OPEN SPACE AT ELEYOWO MARKET OPPOSITE ADEYINKA HOUSE,OPEN SPACE AT ELEYOWO MARKET OPPOSITE ADEYINKA HOUSE ADO 'H' EREGURU ADO EKITI EKITI,28,43,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,0,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20329/pu/125601/125601-1677506088.pdf,7.6221484,5.2149235
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-019,OPEN SPACE BESIDE CAPTAIN COOK BY C.A.C OKE IBUKUN STREET.,OPEN SPACE BESIDE CAPTAIN COOK BY C.A.C OKE IBUKUN STREET. ADO 'J' OKESA ADO EKITI EKITI,14,27,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,2,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125634/125634-1677504500.pdf,7.6398845,5.2005729
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-020,"OPEN SPACE AT SURULERE JUNCTION, ISINLA, OPPOSITE ST. JUDE CHURCH","OPEN SPACE AT SURULERE JUNCTION, ISINLA, OPPOSITE ST. JUDE CHURCH ADO 'J' OKESA ADO EKITI EKITI",12,16,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,0,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125635/125635-1677505218.pdf,7.6361744,5.2115624
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-021,"PREMISES OF BASIRI COMMUNITY PRY. SCH, BASIRI","PREMISES OF BASIRI COMMUNITY PRY. SCH, BASIRI ADO 'J' OKESA ADO EKITI EKITI",100,405,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,67,14,12,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125636/125636-1677506084.pdf,7.6428394,5.2098519
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-022,"OPEN SPACE BESIDE LG MAIN SHOWROOM, BASIRI","OPEN SPACE BESIDE LG MAIN SHOWROOM, BASIRI ADO 'J' OKESA ADO EKITI EKITI",5,8,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125637/125637-1677506597.pdf,7.6454394,5.2072349
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-023,"OPEN SPACE AT BABA ATICO AREA, OPPOSITE NOVA JUNCTION, BASIRI","OPEN SPACE AT BABA ATICO AREA, OPPOSITE NOVA JUNCTION, BASIRI ADO 'J' OKESA ADO EKITI EKITI",8,19,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,1,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125638/125638-1677507504.pdf,7.6398845,5.2005729
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-024,"OPEN SPACE BESIDE THE BEST FURNITURE, SHARP CORNER, NOVA ROAD","OPEN SPACE BESIDE THE BEST FURNITURE, SHARP CORNER, NOVA ROAD ADO 'J' OKESA ADO EKITI EKITI",24,38,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,16,4,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125639/125639-1677507848.pdf,7.6525659,5.2118434
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-025,"OPEN SPACE OPPOSITE NOVA INTERNATIONA HIGH SCHOOL, NOVA ROAD","OPEN SPACE OPPOSITE NOVA INTERNATIONA HIGH SCHOOL, NOVA ROAD ADO 'J' OKESA ADO EKITI EKITI",7,25,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,1,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125640/125640-1677508045.pdf,7.6526934,5.2118279
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-026,"OPEN SPACE OPPOSITE ORI OKE APATA NATHAN, OFF NOVA ROAD","OPEN SPACE OPPOSITE ORI OKE APATA NATHAN, OFF NOVA ROAD ADO 'J' OKESA ADO EKITI EKITI",12,24,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,3,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125641/125641-1677508316.pdf,7.6525659,5.2118434
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-027,"OPEN SPACE AT SURULERE JUNCTION AVENUE I, OFF FAGLO, BASIRI","OPEN SPACE AT SURULERE JUNCTION AVENUE I, OFF FAGLO, BASIRI ADO 'J' OKESA ADO EKITI EKITI",100,146,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,71,13,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125642/125642-1677508484.pdf,7.6133854,5.1961919
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-028,"OPEN SPACE AT NULGE COOP MULTIPURPOSE HALL, BASIRI","OPEN SPACE AT NULGE COOP MULTIPURPOSE HALL, BASIRI ADO 'J' OKESA ADO EKITI EKITI",164,651,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,103,34,17,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20331/pu/125643/125643-1677508783.pdf,7.6454394,5.2072349
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-029,"OPEN SPACE BESIDE IMAN MEDICAL SPECIALIST CLINIC, BETTERLIFE BASIRI","OPEN SPACE BESIDE IMAN MEDICAL SPECIALIST CLINIC, BETTERLIFE BASIRI ADO 'J' OKESA ADO EKITI EKITI",166,649,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,22,37,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/029/029-1677428441.pdf,7.6454394,5.2072349
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-030,"OPEN SPACE AT AWEDELE JUNCTION, AWEDELE","OPEN SPACE AT AWEDELE JUNCTION, AWEDELE ADO 'J' OKESA ADO EKITI EKITI",45,74,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,25,8,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/030/030-1677427789.pdf,7.6390276,5.2060457
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-031,PREMISES OF ALL SOULS ANG. GRAMMAR SCH. NEW IYIN ROAD,PREMISES OF ALL SOULS ANG. GRAMMAR SCH. NEW IYIN ROAD ADO 'J' OKESA ADO EKITI EKITI,185,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,109,41,29,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/031/031-1677427430.pdf,7.641832,5.1979357
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-032,OPEN SPACE AT MIKE OLAJIDE JUNCTION OFF ONIGARI,OPEN SPACE AT MIKE OLAJIDE JUNCTION OFF ONIGARI ADO 'J' OKESA ADO EKITI EKITI,170,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,98,42,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/032/032-1677426369.pdf,7.6398845,5.2005729
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-033,OPEN SPACE OPP. ANGLICAN CHURCH. ILE AANU QTRS.,OPEN SPACE OPP. ANGLICAN CHURCH. ILE AANU QTRS. ADO 'J' OKESA ADO EKITI EKITI,71,138,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,15,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/033/033-1677425898.pdf,7.6186336,5.2475592
EKITI,ADO EKITI,ADO 'J' OKESA,13-01-10-034,ONISINLA NUR & PRY SCH. ONIGARI,ONISINLA NUR & PRY SCH. ONIGARI ADO 'J' OKESA ADO EKITI EKITI,31,52,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/034/034-1677424650.pdf,7.6398845,5.2005729
